GeoName,Year,variable,value,pop_i,pop_j,euc_dist,per_cap_per_inc,Tot_emp,per_cap_per_inc_j,Tot_emp_j,Dest_fact,Orig_fact
California,3,Oregon,20128,38253768,3924110,6.7491687138268,49312,21319995,40003,2259714,4,36
California,3,Pennsylvania,11426,38253768,12779538,41.968029231763,49312,21319995,46400,7350854,4,37
California,3,Rhode Island,1658,38253768,1055560,48.2270711524096,49312,21319995,46205,602429,4,38
California,3,South Carolina,7283,38253768,4766469,38.859348519028,49312,21319995,35713,2500792,4,39
California,3,South Dakota,981,38253768,842751,20.6687545310628,49312,21319995,45219,581384,4,40
California,3,Tennessee,7020,38253768,6496943,33.2977242599855,49312,21319995,39406,3688630,4,41
California,3,Texas,32290,38253768,26479646,21.0626935461848,49312,21319995,43797,15529989,4,42
California,3,Utah,12631,38253768,2898773,8.19860554394238,49312,21319995,36715,1753371,4,43
California,3,Vermont,1029,38253768,626603,47.4415169026095,49312,21319995,45912,425029,4,44
California,3,Virginia,12810,38253768,8255861,40.7287396360202,49312,21319995,48838,4898765,4,45
California,3,Washington,37246,38253768,6966252,10.1540513822124,49312,21319995,48280,3991724,4,46
California,3,West Virginia,967,38253768,1854768,39.0221908006691,49312,21319995,34929,913619,4,47
California,3,Wisconsin,4704,38253768,5738012,30.5048068225703,49312,21319995,43176,3539937,4,48
California,3,Wyoming,1030,38253768,582620,13.3586394684231,49312,21319995,52847,400402,4,49
California,4,Alabama,10439,38586706,4843737,33.0855664512805,52376,21997098,37256,2551872,4,1
California,4,Arizona,35200,38586706,6732873,8.48040364065043,52376,21997098,38232,3448173,4,2
California,4,Arkansas,1570,38586706,2968759,27.273719706604,52376,21997098,38247,1587414,4,3
California,4,Colorado,17500,38586706,5352637,14.1711981562271,52376,21997098,50687,3467519,4,5
California,4,Connecticut,5994,38586706,3595697,47.0886433530947,52376,21997098,66469,2266029,4,6
California,4,Delaware,1067,38586706,933131,44.1448609595074,52376,21997098,45962,556517,4,7
California,4,District of Columbia,4219,38586706,663603,42.6268859151884,52376,21997098,71217,860669,4,8
California,4,Florida,25622,38586706,19853880,38.09421367981,52376,21997098,43123,10937166,4,9
California,4,Georgia,8669,38586706,10071204,36.4568067460355,52376,21997098,39786,5670735,4,10
California,4,Idaho,7303,38586706,1632248,8.68520977487661,52376,21997098,37879,925519,4,11
California,4,Illinois,21441,38586706,12885092,30.5424386398288,52376,21997098,49459,7613484,4,12
California,4,Indiana,6680,38586706,6596019,33.4410446976462,52376,21997098,41083,3740428,4,13
California,4,Iowa,3618,38586706,3110643,26.5524362083194,52376,21997098,44783,2038926,4,14
California,4,Kansas,6836,38586706,2901861,21.2666443879841,52376,21997098,46858,1895859,4,15
California,4,Kentucky,3217,38586706,4416992,34.3246295580296,52376,21997098,37563,2440072,4,16
California,4,Louisiana,4884,38586706,4645938,28.3063745884107,52376,21997098,42668,2684755,4,17
California,4,Maine,761,38586706,1331217,51.0318956929521,52376,21997098,41804,810868,4,18
California,4,Maryland,6996,38586706,5960064,42.8736216462575,52376,21997098,54670,3537654,4,19
California,4,Massachusetts,10750,38586706,6764864,48.046354468719,52376,21997098,59943,4447626,4,20
California,4,Michigan,11601,38586706,9932033,35.539206470249,52376,21997098,41141,5412041,4,21
California,4,Minnesota,9449,38586706,5452665,26.876140590236,52376,21997098,50243,3603717,4,22
California,4,Mississippi,2336,38586706,2991892,30.2823496925929,52376,21997098,34530,1556753,4,23
California,4,Missouri,7638,38586706,6059130,27.1566446552363,52376,21997098,41755,3596751,4,24
California,4,Montana,2862,38586706,1022657,13.9629556318362,52376,21997098,41869,648873,4,25
California,4,Nebraska,3143,38586706,1879955,20.2562863018695,52376,21997098,48937,1282745,4,26
California,4,Nevada,29985,38586706,2818935,3.6274039107614,52376,21997098,41486,1608494,4,27
California,4,New Hampshire,1119,38586706,1334257,48.4623000353914,52376,21997098,52632,844499,4,28
California,4,New Jersey,12884,38586706,8867277,45.0458544466622,52376,21997098,58651,5206784,4,29
California,4,New Mexico,4744,38586706,2090236,13.7966973308878,52376,21997098,37196,1083772,4,30
California,4,New York,34201,38586706,19653431,44.4713107332392,52376,21997098,56751,11865518,4,31
California,4,North Carolina,12550,38586706,9937295,40.2675400676801,52376,21997098,40051,5568662,4,32
California,4,North Dakota,1112,38586706,738736,21.6863862351022,52376,21997098,56212,606989,4,33
California,4,Ohio,8267,38586706,11606573,36.9461925195497,52376,21997098,42740,6771468,4,34
California,4,Oklahoma,6511,38586706,3879187,22.1659369988978,52376,21997098,45531,2272885,4,35
California,4,Oregon,21028,38586706,3965447,6.7491687138268,52376,21997098,42469,2323122,4,36
California,4,Pennsylvania,14858,38586706,12792392,41.968029231763,52376,21997098,48418,7434313,4,37
California,4,Rhode Island,817,38586706,1056511,48.2270711524096,52376,21997098,48143,613133,4,38
California,4,South Carolina,3925,38586706,4826858,38.859348519028,52376,21997098,37599,2564448,4,39
California,4,South Dakota,2964,38586706,849670,20.6687545310628,52376,21997098,46927,589296,4,40
California,4,Tennessee,5620,38586706,6544617,33.2977242599855,52376,21997098,40778,3772332,4,41
California,4,Texas,38990,38586706,26963092,21.0626935461848,52376,21997098,46312,16000512,4,42
California,4,Utah,14273,38586706,2938327,8.19860554394238,52376,21997098,38505,1803953,4,43
California,4,Vermont,1041,38586706,625693,47.4415169026095,52376,21997098,47766,428938,4,44
California,4,Virginia,17847,38586706,8315430,40.7287396360202,52376,21997098,50734,4953354,4,45
California,4,Washington,32837,38586706,7057531,10.1540513822124,52376,21997098,51481,4094309,4,46
California,4,West Virginia,897,38586706,1850569,39.0221908006691,52376,21997098,36131,911516,4,47
California,4,Wisconsin,6451,38586706,5753199,30.5048068225703,52376,21997098,44930,3585838,4,48
California,4,Wyoming,1401,38586706,583159,13.3586394684231,52376,21997098,56649,406343,4,49
California,5,Alabama,5273,38904296,4854803,33.0855664512805,55853,22687196,38871,2587451,4,1
California,5,Arizona,34204,38904296,6832810,8.48040364065043,55853,22687196,39699,3547627,4,2
California,5,Arkansas,2867,38904296,2979732,27.273719706604,55853,22687196,39491,1610805,4,3
California,5,Colorado,21157,38904296,5454328,14.1711981562271,55853,22687196,52219,3574243,4,5
California,5,Connecticut,6205,38904296,3588561,47.0886433530947,55853,22687196,68340,2288113,4,6
California,5,Delaware,1118,38904296,942065,44.1448609595074,55853,22687196,47976,568952,4,7
California,5,District of Columbia,3908,38904296,677014,42.6268859151884,55853,22687196,75277,873232,4,8
California,5,Florida,25638,38904296,20219111,38.09421367981,55853,22687196,45251,11367160,4,9
California,5,Georgia,11630,38904296,10183353,36.4568067460355,55853,22687196,41784,5832585,4,10
California,5,Idaho,5840,38904296,1652495,8.68520977487661,55853,22687196,39748,949506,4,11
California,5,Illinois,26189,38904296,12859585,30.5424386398288,55853,22687196,51751,7748868,4,12
California,5,Indiana,8650,38904296,6611442,33.4410446976462,55853,22687196,42630,3796419,4,13
California,5,Iowa,1394,38904296,3122541,26.5524362083194,55853,22687196,46274,2059837,4,14
California,5,Kansas,3943,38904296,2910717,21.2666443879841,55853,22687196,47315,1910954,4,15
California,5,Kentucky,3781,38904296,4429126,34.3246295580296,55853,22687196,39172,2473915,4,16
California,5,Louisiana,6324,38904296,4666998,28.3063745884107,55853,22687196,42878,2696590,4,17
California,5,Maine,1745,38904296,1329098,51.0318956929521,55853,22687196,43595,816552,4,18
California,5,Maryland,9981,38904296,5988528,42.8736216462575,55853,22687196,57007,3602936,4,19
California,5,Massachusetts,12628,38904296,6797484,48.046354468719,55853,22687196,63588,4631417,4,20
California,5,Michigan,8852,38904296,9934483,35.539206470249,55853,22687196,43465,5501549,4,21
California,5,Minnesota,4887,38904296,5484002,26.876140590236,55853,22687196,52336,3662852,4,22
California,5,Mississippi,2539,38904296,2990231,30.2823496925929,55853,22687196,35185,1568218,4,23
California,5,Missouri,6465,38904296,6075411,27.1566446552363,55853,22687196,43127,3655804,4,24
California,5,Montana,2017,38904296,1031495,13.9629556318362,55853,22687196,43583,660524,4,25
California,5,Nebraska,3282,38904296,1892059,20.2562863018695,55853,22687196,50704,1302833,4,26
California,5,Nevada,25332,38904296,2868531,3.6274039107614,55853,22687196,44290,1664658,4,27
California,5,New Hampshire,1859,38904296,1337480,48.4623000353914,55853,22687196,54487,860657,4,28
California,5,New Jersey,12890,38904296,8870312,45.0458544466622,55853,22687196,61136,5303122,4,29
California,5,New Mexico,5239,38904296,2090071,13.7966973308878,55853,22687196,38306,1092255,4,30
California,5,New York,36896,38904296,19657321,44.4713107332392,55853,22687196,59235,12099185,4,31
California,5,North Carolina,12463,38904296,10037218,40.2675400676801,55853,22687196,41816,5695035,4,32
California,5,North Dakota,1035,38904296,755537,21.6863862351022,55853,22687196,53657,597642,4,33
California,5,Ohio,12836,38904296,11622315,36.9461925195497,55853,22687196,44386,6862127,4,34
California,5,Oklahoma,8350,38904296,3910518,22.1659369988978,55853,22687196,44181,2287598,4,35
California,5,Oregon,20838,38904296,4018542,6.7491687138268,55853,22687196,45133,2391112,4,36
California,5,Pennsylvania,13595,38904296,12789838,41.968029231763,55853,22687196,50387,7510351,4,37
California,5,Rhode Island,2179,38904296,1056886,48.2270711524096,55853,22687196,49901,627028,4,38
California,5,South Carolina,6301,38904296,4896006,38.859348519028,55853,22687196,39413,2636738,4,39
California,5,South Dakota,610,38904296,854663,20.6687545310628,55853,22687196,48640,592591,4,40
California,5,Tennessee,8781,38904296,6595354,33.2977242599855,55853,22687196,42599,3859507,4,41
California,5,Texas,41713,38904296,27468531,21.0626935461848,55853,22687196,46555,16414591,4,42
California,5,Utah,8814,38904296,2983626,8.19860554394238,55853,22687196,40874,1865926,4,43
California,5,Vermont,766,38904296,625810,47.4415169026095,55853,22687196,49348,432508,4,44
California,5,Virginia,15009,38904296,8367303,40.7287396360202,55853,22687196,52707,5060290,4,45
California,5,Washington,33131,38904296,7167287,10.1540513822124,55853,22687196,53843,4199112,4,46
California,5,West Virginia,413,38904296,1843332,39.0221908006691,55853,22687196,37036,904242,4,47
California,5,Wisconsin,6741,38904296,5762927,30.5048068225703,55853,22687196,46843,3624584,4,48
California,5,Wyoming,1672,38904296,586389,13.3586394684231,55853,22687196,56745,406033,4,49
California,6,Alabama,3045,39149186,4866824,33.0855664512805,58074,23164907,39509,2619796,4,1
California,6,Arizona,33757,39149186,6944767,8.48040364065043,58074,23164907,40779,3645936,4,2
California,6,Arkansas,4282,39149186,2991815,27.273719706604,58074,23164907,40360,1629497,4,3
California,6,Colorado,22540,39149186,5543844,14.1711981562271,58074,23164907,52431,3667987,4,5
California,6,Connecticut,2932,39149186,3579830,47.0886433530947,58074,23164907,69886,2300038,4,6
California,6,Delaware,1372,39149186,949989,44.1448609595074,58074,23164907,48781,578698,4,7
California,6,District of Columbia,6319,39149186,687576,42.6268859151884,58074,23164907,77629,891545,4,8
California,6,Florida,25354,39149186,20627237,38.09421367981,58074,23164907,46042,11673482,4,9
California,6,Georgia,14663,39149186,10308442,36.4568067460355,58074,23164907,42868,5971967,4,10
California,6,Idaho,3598,39149186,1684036,8.68520977487661,58074,23164907,40527,976764,4,11
California,6,Illinois,21539,39149186,12821709,30.5424386398288,58074,23164907,52413,7799138,4,12
California,6,Indiana,7073,39149186,6637898,33.4410446976462,58074,23164907,43648,3847689,4,13
California,6,Iowa,3826,39149186,3133210,26.5524362083194,58074,23164907,46520,2066316,4,14
California,6,Kansas,3293,39149186,2912977,21.2666443879841,58074,23164907,47355,1916428,4,15
California,6,Kentucky,4206,39149186,4440306,34.3246295580296,58074,23164907,39735,2498847,4,16
California,6,Louisiana,4933,39149186,4681346,28.3063745884107,58074,23164907,42499,2690820,4,17
California,6,Maine,2513,39149186,1332348,51.0318956929521,58074,23164907,44797,826669,4,18
California,6,Maryland,10637,39149186,6007014,42.8736216462575,58074,23164907,58974,3655889,4,19
California,6,Massachusetts,14062,39149186,6827280,48.046354468719,58074,23164907,65689,4709906,4,20
California,6,Michigan,11442,39149186,9954117,35.539206470249,58074,23164907,44621,5575625,4,21
California,6,Minnesota,10897,39149186,5525360,26.876140590236,58074,23164907,53058,3698285,4,22
California,6,Mississippi,3174,39149186,2990595,30.2823496925929,58074,23164907,35640,1579873,4,23
California,6,Missouri,7580,39149186,6091384,27.1566446552363,58074,23164907,44287,3700663,4,24
California,6,Montana,1272,39149186,1042137,13.9629556318362,58074,23164907,43970,667815,4,25
California,6,Nebraska,1876,39149186,1906483,20.2562863018695,58074,23164907,49593,1310866,4,26
California,6,Nevada,24656,39149186,2919555,3.6274039107614,58074,23164907,45320,1725136,4,27
California,6,New Hampshire,889,39149186,1343694,48.4623000353914,58074,23164907,56455,873134,4,28
California,6,New Jersey,11988,39149186,8873584,45.0458544466622,58074,23164907,62823,5391330,4,29
California,6,New Mexico,8087,39149186,2092555,13.7966973308878,58074,23164907,39008,1092500,4,30
California,6,New York,40877,39149186,19636391,44.4713107332392,58074,23164907,61391,12259144,4,31
California,6,North Carolina,14268,39149186,10161802,40.2675400676801,58074,23164907,42787,5829015,4,32
California,6,North Dakota,2664,39149186,756114,21.6863862351022,58074,23164907,51717,576908,4,33
California,6,Ohio,9652,39149186,11640060,36.9461925195497,58074,23164907,45204,6931860,4,34
California,6,Oklahoma,6023,39149186,3928143,22.1659369988978,58074,23164907,41868,2286701,4,35
California,6,Oregon,18919,39149186,4093271,6.7491687138268,58074,23164907,46548,2450362,4,36
California,6,Pennsylvania,13090,39149186,12788468,41.968029231763,58074,23164907,51793,7593966,4,37
California,6,Rhode Island,2265,39149186,1057816,48.2270711524096,58074,23164907,50604,632521,4,38
California,6,South Carolina,5137,39149186,4963031,38.859348519028,58074,23164907,40527,2700035,4,39
California,6,South Dakota,1333,39149186,863693,20.6687545310628,58074,23164907,48685,597414,4,40
California,6,Tennessee,6158,39149186,6651277,33.2977242599855,58074,23164907,43591,3951095,4,41
California,6,Texas,39109,39149186,27914064,21.0626935461848,58074,23164907,45803,16685139,4,42
California,6,Utah,11114,39149186,3044241,8.19860554394238,58074,23164907,42342,1933422,4,43
California,6,Vermont,400,39149186,624366,47.4415169026095,58074,23164907,50363,433924,4,44
California,6,Virginia,14348,39149186,8417651,40.7287396360202,58074,23164907,53744,5142712,4,45
California,6,Washington,27973,39149186,7299961,10.1540513822124,58074,23164907,55762,4310119,4,46
California,6,West Virginia,1150,39149186,1832435,39.0221908006691,58074,23164907,37070,890105,4,47
California,6,Wisconsin,7354,39149186,5775170,30.5048068225703,58074,23164907,47577,3658030,4,48
California,6,Wyoming,2674,39149186,585243,13.3586394684231,58074,23164907,54073,398271,4,49
California,7,Alabama,3715,39337785,4877989,33.0855664512805,60581,23538609,41000,2649260,4,1
California,7,Arizona,26907,39337785,7048088,8.48040364065043,60581,23538609,42566,3740960,4,2
California,7,Arkansas,3471,39337785,3003855,27.273719706604,60581,23538609,41622,1640411,4,3
California,7,Colorado,25038,39337785,5617421,14.1711981562271,60581,23538609,55550,3759409,4,5
California,7,Connecticut,5935,39337785,3575324,47.0886433530947,60581,23538609,71699,2300325,4,6
California,7,Delaware,491,39337785,957942,44.1448609595074,60581,23538609,50738,584834,4,7
California,7,District of Columbia,6818,39337785,697079,42.6268859151884,60581,23538609,78974,902759,4,8
California,7,Florida,24611,39337785,20977089,38.09421367981,60581,23538609,48473,12085322,4,9
California,7,Georgia,10233,39337785,10417031,36.4568067460355,60581,23538609,44865,6124558,4,10
California,7,Idaho,5626,39337785,1719745,8.68520977487661,60581,23538609,42218,1007546,4,11
California,7,Illinois,27117,39337785,12779893,30.5424386398288,60581,23538609,54247,7817318,4,12
California,7,Indiana,5190,39337785,6662068,33.4410446976462,60581,23538609,45217,3901788,4,13
California,7,Iowa,4163,39337785,3143734,26.5524362083194,60581,23538609,47629,2062038,4,14
California,7,Kansas,5202,39337785,2910892,21.2666443879841,60581,23538609,48846,1913506,4,15
California,7,Kentucky,3431,39337785,4455590,34.3246295580296,60581,23538609,40874,2519631,4,16
California,7,Louisiana,5169,39337785,4673673,28.3063745884107,60581,23538609,43903,2695724,4,17
California,7,Maine,2578,39337785,1335743,51.0318956929521,60581,23538609,46525,834691,4,18
California,7,Maryland,11303,39337785,6028186,42.8736216462575,60581,23538609,60714,3692575,4,19
California,7,Massachusetts,16774,39337785,6863560,48.046354468719,60581,23538609,68405,4778377,4,20
California,7,Michigan,11538,39337785,9976752,35.539206470249,60581,23538609,45931,5630538,4,21
California,7,Minnesota,7487,39337785,5569283,26.876140590236,60581,23538609,54930,3735455,4,22
California,7,Mississippi,3299,39337785,2990674,30.2823496925929,60581,23538609,36510,1589961,4,23
California,7,Missouri,6841,39337785,6111382,27.1566446552363,60581,23538609,45307,3735898,4,24
California,7,Montana,2809,39337785,1053862,13.9629556318362,60581,23538609,46138,674336,4,25
California,7,Nebraska,2419,39337785,1916998,20.2562863018695,60581,23538609,50617,1317550,4,26
California,7,Nevada,23768,39337785,2972097,3.6274039107614,60581,23538609,47615,1779792,4,27
California,7,New Hampshire,1216,39337785,1350395,48.4623000353914,60581,23538609,58689,882286,4,28
California,7,New Jersey,12906,39337785,8888147,45.0458544466622,60581,23538609,64964,5448478,4,29
California,7,New Mexico,5312,39337785,2092844,13.7966973308878,60581,23538609,39727,1095372,4,30
California,7,New York,34278,39337785,19593849,44.4713107332392,60581,23538609,65799,12389041,4,31
California,7,North Carolina,13523,39337785,10275758,40.2675400676801,60581,23538609,44376,5922721,4,32
