GeoName,Year,variable,value,pop_i,pop_j,euc_dist,In_Mig,per_cap_per_inc,Tot_emp,Out_Mig,Net_Mig,per_cap_per_inc_j,Tot_emp_j
Alabama,2016,Iowa,671,4866824,3133210,11.4329651547189,119949,39509,2619796,98287,21662,46520,2066316
Alabama,2016,Kansas,1261,4866824,2912977,12.8793229857087,119949,39509,2619796,98287,21662,47355,1916428
Alabama,2016,Kentucky,1590,4866824,4440306,4.98109752055639,119949,39509,2619796,98287,21662,39735,2498847
Alabama,2016,Louisiana,1508,4866824,4681346,5.44294212410297,119949,39509,2619796,98287,21662,42499,2690820
Alabama,2016,Maine,151,4866824,1332348,21.6371863825477,119949,39509,2619796,98287,21662,44797,826669
Alabama,2016,Maryland,1903,4866824,6007014,11.837388505843,119949,39509,2619796,98287,21662,58974,3655889
Alabama,2016,Massachusetts,330,4866824,6827280,17.746086068917,119949,39509,2619796,98287,21662,65689,4709906
Alabama,2016,Michigan,2195,4866824,9954117,10.917835980458,119949,39509,2619796,98287,21662,44621,5575625
Alabama,2016,Minnesota,122,4866824,5525360,15.4570772246487,119949,39509,2619796,98287,21662,53058,3698285
Alabama,2016,Mississippi,7602,4866824,2990595,2.83759875603229,119949,39509,2619796,98287,21662,35640,1579873
Alabama,2016,Missouri,2746,4866824,6091384,7.93854309848409,119949,39509,2619796,98287,21662,44287,3700663
Alabama,2016,Montana,294,4866824,1042137,26.8976490252795,119949,39509,2619796,98287,21662,43970,667815
Alabama,2016,Nebraska,33,4866824,1906483,15.648712917564,119949,39509,2619796,98287,21662,49593,1310866
Alabama,2016,Nevada,254,4866824,2919555,30.5412530271869,119949,39509,2619796,98287,21662,45320,1725136
Alabama,2016,New Hampshire,0,4866824,1343694,18.7425779288207,119949,39509,2619796,98287,21662,56455,873134
Alabama,2016,New Jersey,812,4866824,8873584,14.237834845523,119949,39509,2619796,98287,21662,62823,5391330
Alabama,2016,New Mexico,826,4866824,2092555,19.3491553431003,119949,39509,2619796,98287,21662,39008,1092500
Alabama,2016,New York,3047,4866824,19636391,15.208170555399,119949,39509,2619796,98287,21662,61391,12259144
Alabama,2016,North Carolina,6419,4866824,10161802,7.94015585266918,119949,39509,2619796,98287,21662,42787,5829015
Alabama,2016,North Dakota,0,4866824,756114,20.0220007332487,119949,39509,2619796,98287,21662,51717,576908
Alabama,2016,Ohio,2694,4866824,11640060,8.51861258777688,119949,39509,2619796,98287,21662,45204,6931860
Alabama,2016,Oklahoma,1169,4866824,3928143,11.0393904009315,119949,39509,2619796,98287,21662,41868,2286701
Alabama,2016,Oregon,498,4866824,4093271,35.5213487719158,119949,39509,2619796,98287,21662,46548,2450362
Alabama,2016,Pennsylvania,1008,4866824,12788468,12.1184321152575,119949,39509,2619796,98287,21662,51793,7593966
Alabama,2016,Rhode Island,0,4866824,1057816,17.6499276485593,119949,39509,2619796,98287,21662,50604,632521
Alabama,2016,South Carolina,2952,4866824,4963031,6.03630154561345,119949,39509,2619796,98287,21662,40527,2700035
Alabama,2016,South Dakota,52,4866824,863693,17.7552591495404,119949,39509,2619796,98287,21662,48685,597414
Alabama,2016,Tennessee,9960,4866824,6651277,3.09086542353073,119949,39509,2619796,98287,21662,43591,3951095
Alabama,2016,Texas,7689,4866824,27914064,12.5925259082707,119949,39509,2619796,98287,21662,45803,16685139
Alabama,2016,Utah,525,4866824,3044241,25.6946488672117,119949,39509,2619796,98287,21662,42342,1933422
Alabama,2016,Vermont,0,4866824,624366,18.1109646138954,119949,39509,2619796,98287,21662,50363,433924
Alabama,2016,Virginia,3535,4866824,8417651,9.24245058021394,119949,39509,2619796,98287,21662,53744,5142712
Alabama,2016,Washington,677,4866824,7299961,36.6310897003859,119949,39509,2619796,98287,21662,55762,4310119
Alabama,2016,West Virginia,42,4866824,1832435,8.53620314180072,119949,39509,2619796,98287,21662,37070,890105
Alabama,2016,Wisconsin,874,4866824,5775170,12.2642896797812,119949,39509,2619796,98287,21662,47577,3658030
Alabama,2016,Wyoming,539,4866824,585243,23.1015547725307,119949,39509,2619796,98287,21662,54073,398271
Alabama,2017,Arizona,1513,4877989,7048088,24.8817408146662,111286,41000,2649260,99680,11606,42566,3740960
Alabama,2017,Arkansas,517,4877989,3003855,5.99456062204918,111286,41000,2649260,99680,11606,41622,1640411
Alabama,2017,California,2328,4877989,39337785,33.0855664512805,111286,41000,2649260,99680,11606,60581,23538609
Alabama,2017,Colorado,1974,4877989,5617421,19.7223165819368,111286,41000,2649260,99680,11606,55550,3759409
Alabama,2017,Connecticut,336,4877989,3575324,16.6389979271702,111286,41000,2649260,99680,11606,71699,2300325
Alabama,2017,Delaware,22,4877989,957942,12.9116523638172,111286,41000,2649260,99680,11606,50738,584834
Alabama,2017,District of Columbia,378,4877989,697079,11.5610073218641,111286,41000,2649260,99680,11606,78974,902759
Alabama,2017,Florida,14171,4877989,20977089,5.9891092977696,111286,41000,2649260,99680,11606,48473,12085322
Alabama,2017,Georgia,22363,4877989,10417031,3.38468634544483,111286,41000,2649260,99680,11606,44865,6124558
Alabama,2017,Idaho,118,4877989,1719745,30.1514969123515,111286,41000,2649260,99680,11606,42218,1007546
Alabama,2017,Illinois,2399,4877989,12779893,7.65107542935861,111286,41000,2649260,99680,11606,54247,7817318
Alabama,2017,Indiana,2295,4877989,6662068,7.1391186758849,111286,41000,2649260,99680,11606,45217,3901788
Alabama,2017,Iowa,627,4877989,3143734,11.4329651547189,111286,41000,2649260,99680,11606,47629,2062038
Alabama,2017,Kansas,646,4877989,2910892,12.8793229857087,111286,41000,2649260,99680,11606,48846,1913506
Alabama,2017,Kentucky,2157,4877989,4455590,4.98109752055639,111286,41000,2649260,99680,11606,40874,2519631
Alabama,2017,Louisiana,2308,4877989,4673673,5.44294212410297,111286,41000,2649260,99680,11606,43903,2695724
Alabama,2017,Maine,56,4877989,1335743,21.6371863825477,111286,41000,2649260,99680,11606,46525,834691
Alabama,2017,Maryland,801,4877989,6028186,11.837388505843,111286,41000,2649260,99680,11606,60714,3692575
Alabama,2017,Massachusetts,450,4877989,6863560,17.746086068917,111286,41000,2649260,99680,11606,68405,4778377
Alabama,2017,Michigan,1821,4877989,9976752,10.917835980458,111286,41000,2649260,99680,11606,45931,5630538
Alabama,2017,Minnesota,420,4877989,5569283,15.4570772246487,111286,41000,2649260,99680,11606,54930,3735455
Alabama,2017,Mississippi,7798,4877989,2990674,2.83759875603229,111286,41000,2649260,99680,11606,36510,1589961
Alabama,2017,Missouri,544,4877989,6111382,7.93854309848409,111286,41000,2649260,99680,11606,45307,3735898
Alabama,2017,Montana,247,4877989,1053862,26.8976490252795,111286,41000,2649260,99680,11606,46138,674336
Alabama,2017,Nebraska,167,4877989,1916998,15.648712917564,111286,41000,2649260,99680,11606,50617,1317550
Alabama,2017,Nevada,1989,4877989,2972097,30.5412530271869,111286,41000,2649260,99680,11606,47615,1779792
Alabama,2017,New Hampshire,245,4877989,1350395,18.7425779288207,111286,41000,2649260,99680,11606,58689,882286
Alabama,2017,New Jersey,1103,4877989,8888147,14.237834845523,111286,41000,2649260,99680,11606,64964,5448478
Alabama,2017,New Mexico,1007,4877989,2092844,19.3491553431003,111286,41000,2649260,99680,11606,39727,1095372
Alabama,2017,New York,2203,4877989,19593849,15.208170555399,111286,41000,2649260,99680,11606,65799,12389041
Alabama,2017,North Carolina,4245,4877989,10275758,7.94015585266918,111286,41000,2649260,99680,11606,44376,5922721
Alabama,2017,North Dakota,878,4877989,756755,20.0220007332487,111286,41000,2649260,99680,11606,52610,573075
Alabama,2017,Ohio,1702,4877989,11665706,8.51861258777688,111286,41000,2649260,99680,11606,46804,6988155
Alabama,2017,Oklahoma,877,4877989,3933602,11.0393904009315,111286,41000,2649260,99680,11606,43769,2290660
Alabama,2017,Oregon,444,4877989,4147294,35.5213487719158,111286,41000,2649260,99680,11606,48719,2516074
Alabama,2017,Pennsylvania,1595,4877989,12794679,12.1184321152575,111286,41000,2649260,99680,11606,53277,7663502
Alabama,2017,Rhode Island,848,4877989,1056554,17.6499276485593,111286,41000,2649260,99680,11606,52600,637946
Alabama,2017,South Carolina,1896,4877989,5027102,6.03630154561345,111286,41000,2649260,99680,11606,42178,2760166
Alabama,2017,South Dakota,96,4877989,873732,17.7552591495404,111286,41000,2649260,99680,11606,49738,601300
Alabama,2017,Tennessee,8018,4877989,6714748,3.09086542353073,111286,41000,2649260,99680,11606,45193,4032836
Alabama,2017,Texas,8825,4877989,28291024,12.5925259082707,111286,41000,2649260,99680,11606,48402,17102707
Alabama,2017,Utah,998,4877989,3103540,25.6946488672117,111286,41000,2649260,99680,11606,44142,1993340
Alabama,2017,Vermont,0,4877989,625132,18.1109646138954,111286,41000,2649260,99680,11606,51632,436223
Alabama,2017,Virginia,4277,4877989,8471011,9.24245058021394,111286,41000,2649260,99680,11606,55582,5218115
Alabama,2017,Washington,1289,4877989,7427951,36.6310897003859,111286,41000,2649260,99680,11606,58400,4429973
Alabama,2017,West Virginia,1070,4877989,1818683,8.53620314180072,111286,41000,2649260,99680,11606,38891,888888
Alabama,2017,Wisconsin,1121,4877989,5793147,12.2642896797812,111286,41000,2649260,99680,11606,49239,3679343
Alabama,2017,Wyoming,104,4877989,579994,23.1015547725307,111286,41000,2649260,99680,11606,56421,398915
Alabama,2018,Arizona,1915,4891628,7164228,24.8817408146662,108255,42676,2691497,97192,11063,44558,3853621
Alabama,2018,Arkansas,1051,4891628,3012161,5.99456062204918,108255,42676,2691497,97192,11063,43290,1657511
Alabama,2018,California,2659,4891628,39437463,33.0855664512805,108255,42676,2691497,97192,11063,63759,24086110
Alabama,2018,Colorado,1672,4891628,5697155,19.7223165819368,108255,42676,2691497,97192,11063,58836,3855474
Alabama,2018,Connecticut,747,4891628,3574561,16.6389979271702,108255,42676,2691497,97192,11063,74791,2316626
Alabama,2018,Delaware,826,4891628,966985,12.9116523638172,108255,42676,2691497,97192,11063,52848,597228
Alabama,2018,District of Columbia,0,4891628,704147,11.5610073218641,108255,42676,2691497,97192,11063,80943,914060
Alabama,2018,Florida,14298,4891628,21254926,5.9891092977696,108255,42676,2691497,97192,11063,50939,12547585
Alabama,2018,Georgia,18433,4891628,10519389,3.38468634544483,108255,42676,2691497,97192,11063,46921,6284607
Alabama,2018,Idaho,0,4891628,1752074,30.1514969123515,108255,42676,2691497,97192,11063,44514,1040434
Alabama,2018,Illinois,3310,4891628,12724685,7.65107542935861,108255,42676,2691497,97192,11063,57138,7880969
Alabama,2018,Indiana,1874,4891628,6698481,7.1391186758849,108255,42676,2691497,97192,11063,47300,3960510
Alabama,2018,Iowa,704,4891628,3149900,11.4329651547189,108255,42676,2691497,97192,11063,50154,2075928
Alabama,2018,Kansas,357,4891628,2912748,12.8793229857087,108255,42676,2691497,97192,11063,51236,1926040
Alabama,2018,Kentucky,4216,4891628,4464273,4.98109752055639,108255,42676,2691497,97192,11063,42309,2544758
Alabama,2018,Louisiana,2837,4891628,4664450,5.44294212410297,108255,42676,2691497,97192,11063,46159,2727693
Alabama,2018,Maine,0,4891628,1340123,21.6371863825477,108255,42676,2691497,97192,11063,48753,844922
Alabama,2018,Maryland,493,4891628,6042153,11.837388505843,108255,42676,2691497,97192,11063,62642,3751324
Alabama,2018,Massachusetts,445,4891628,6885720,17.746086068917,108255,42676,2691497,97192,11063,71768,4854274
Alabama,2018,Michigan,2231,4891628,9987286,10.917835980458,108255,42676,2691497,97192,11063,47762,5713384
Alabama,2018,Minnesota,915,4891628,5608762,15.4570772246487,108255,42676,2691497,97192,11063,57346,3776390
Alabama,2018,Mississippi,7653,4891628,2982879,2.83759875603229,108255,42676,2691497,97192,11063,37828,1601728
Alabama,2018,Missouri,1851,4891628,6125986,7.93854309848409,108255,42676,2691497,97192,11063,47076,3776360
Alabama,2018,Montana,76,4891628,1061818,26.8976490252795,108255,42676,2691497,97192,11063,48141,683974
Alabama,2018,Nebraska,756,4891628,1925512,15.648712917564,108255,42676,2691497,97192,11063,52893,1329836
Alabama,2018,Nevada,97,4891628,3030725,30.5412530271869,108255,42676,2691497,97192,11063,49944,1847969
Alabama,2018,New Hampshire,0,4891628,1355064,18.7425779288207,108255,42676,2691497,97192,11063,61399,892389
Alabama,2018,New Jersey,1213,4891628,8891730,14.237834845523,108255,42676,2691497,97192,11063,67801,5549186
Alabama,2018,New Mexico,58,4891628,2093754,19.3491553431003,108255,42676,2691497,97192,11063,41650,1110785
Alabama,2018,New York,3226,4891628,19544098,15.208170555399,108255,42676,2691497,97192,11063,68609,12651360
Alabama,2018,North Carolina,2224,4891628,10391358,7.94015585266918,108255,42676,2691497,97192,11063,46172,6056769
Alabama,2018,North Dakota,0,4891628,760062,20.0220007332487,108255,42676,2691497,97192,11063,55643,578315
Alabama,2018,Ohio,1299,4891628,11680892,8.51861258777688,108255,42676,2691497,97192,11063,48728,7065741
Alabama,2018,Oklahoma,931,4891628,3943488,11.0393904009315,108255,42676,2691497,97192,11063,45806,2310659
Alabama,2018,Oregon,0,4891628,4183538,35.5213487719158,108255,42676,2691497,97192,11063,51479,2570026
Alabama,2018,Pennsylvania,1771,4891628,12809107,12.1184321152575,108255,42676,2691497,97192,11063,55996,7765629
Alabama,2018,Rhode Island,0,4891628,1059338,17.6499276485593,108255,42676,2691497,97192,11063,54377,648015
Alabama,2018,South Carolina,1218,4891628,5091702,6.03630154561345,108255,42676,2691497,97192,11063,43847,2846388
Alabama,2018,South Dakota,281,4891628,879386,17.7552591495404,108255,42676,2691497,97192,11063,52592,609555
Alabama,2018,Tennessee,12228,4891628,6778180,3.09086542353073,108255,42676,2691497,97192,11063,47165,4118341
Alabama,2018,Texas,5719,4891628,28624564,12.5925259082707,108255,42676,2691497,97192,11063,51144,17605335
Alabama,2018,Utah,79,4891628,3155153,25.6946488672117,108255,42676,2691497,97192,11063,46984,2068131
Alabama,2018,Vermont,0,4891628,624802,18.1109646138954,108255,42676,2691497,97192,11063,53493,437913
Alabama,2018,Virginia,5221,4891628,8510920,9.24245058021394,108255,42676,2691497,97192,11063,57898,5311110
Alabama,2018,Washington,2125,4891628,7526793,36.6310897003859,108255,42676,2691497,97192,11063,62185,4542520
Alabama,2018,West Virginia,176,4891628,1805953,8.53620314180072,108255,42676,2691497,97192,11063,41154,897415
Alabama,2018,Wisconsin,996,4891628,5809319,12.2642896797812,108255,42676,2691497,97192,11063,51611,3720997
Alabama,2018,Wyoming,74,4891628,579054,23.1015547725307,108255,42676,2691497,97192,11063,60537,404465
Alabama,2019,Arizona,904,4907965,7291843,24.8817408146662,103007,44102,2735740,97942,5065,45975,3969347
Alabama,2019,Arkansas,813,4907965,3020985,5.99456062204918,103007,44102,2735740,97942,5065,44582,1673743
Alabama,2019,California,3690,4907965,39437610,33.0855664512805,103007,44102,2735740,97942,5065,66745,24602061
Alabama,2019,Colorado,2042,4907965,5758486,19.7223165819368,103007,44102,2735740,97942,5065,61159,3949744
Alabama,2019,Connecticut,705,4907965,3566022,16.6389979271702,103007,44102,2735740,97942,5065,77273,2331726
Alabama,2019,Delaware,0,4907965,976668,12.9116523638172,103007,44102,2735740,97942,5065,54323,606694
Alabama,2019,District of Columbia,248,4907965,708253,11.5610073218641,103007,44102,2735740,97942,5065,83111,923009
Alabama,2019,Florida,15519,4907965,21492056,5.9891092977696,103007,44102,2735740,97942,5065,52391,12857048
Alabama,2019,Georgia,13993,4907965,10628020,3.38468634544483,103007,44102,2735740,97942,5065,48188,6418752
Alabama,2019,Idaho,0,4907965,1789060,30.1514969123515,103007,44102,2735740,97942,5065,45917,1071664
Alabama,2019,Illinois,1962,4907965,12667017,7.65107542935861,103007,44102,2735740,97942,5065,58786,7962884
Alabama,2019,Indiana,3451,4907965,6731010,7.1391186758849,103007,44102,2735740,97942,5065,48687,4006907
Alabama,2019,Iowa,722,4907965,3159596,11.4329651547189,103007,44102,2735740,97942,5065,51791,2093635
Alabama,2019,Kansas,1212,4907965,2912635,12.8793229857087,103007,44102,2735740,97942,5065,53439,1945791
Alabama,2019,Kentucky,1500,4907965,4472345,4.98109752055639,103007,44102,2735740,97942,5065,43724,2572457
Alabama,2019,Louisiana,3789,4907965,4658285,5.44294212410297,103007,44102,2735740,97942,5065,47363,2745180
Alabama,2019,Maine,140,4907965,1345770,21.6371863825477,103007,44102,2735740,97942,5065,50575,856302
Alabama,2019,Maryland,808,4907965,6054954,11.837388505843,103007,44102,2735740,97942,5065,64541,3803930
Alabama,2019,Massachusetts,1452,4907965,6894883,17.746086068917,103007,44102,2735740,97942,5065,74161,4936751
Alabama,2019,Michigan,1893,4907965,9984795,10.917835980458,103007,44102,2735740,97942,5065,49238,5772831
Alabama,2019,Minnesota,41,4907965,5640053,15.4570772246487,103007,44102,2735740,97942,5065,58830,3819497
Alabama,2019,Mississippi,4377,4907965,2978227,2.83759875603229,103007,44102,2735740,97942,5065,38887,1617430
Alabama,2019,Missouri,864,4907965,6140475,7.93854309848409,103007,44102,2735740,97942,5065,48631,3821914
Alabama,2019,Montana,151,4907965,1070123,26.8976490252795,103007,44102,2735740,97942,5065,49684,695247
Alabama,2019,Nebraska,386,4907965,1932571,15.648712917564,103007,44102,2735740,97942,5065,54567,1342465
Alabama,2019,Nevada,771,4907965,3090771,30.5412530271869,103007,44102,2735740,97942,5065,50985,1902080
Alabama,2019,New Hampshire,176,4907965,1360783,18.7425779288207,103007,44102,2735740,97942,5065,63452,904939
Alabama,2019,New Jersey,599,4907965,8891258,14.237834845523,103007,44102,2735740,97942,5065,70399,5635957
Alabama,2019,New Mexico,53,4907965,2099634,19.3491553431003,103007,44102,2735740,97942,5065,43268,1130618
Alabama,2019,New York,1996,4907965,19463131,15.208170555399,103007,44102,2735740,97942,5065,71682,12873579
Alabama,2019,North Carolina,3597,4907965,10501384,7.94015585266918,103007,44102,2735740,97942,5065,47706,6188601
Alabama,2019,North Dakota,17,4907965,763724,20.0220007332487,103007,44102,2735740,97942,5065,57108,586904
Alabama,2019,Ohio,2364,4907965,11696507,8.51861258777688,103007,44102,2735740,97942,5065,50167,7142330
Alabama,2019,Oklahoma,541,4907965,3960676,11.0393904009315,103007,44102,2735740,97942,5065,47297,2336794
Alabama,2019,Oregon,245,4907965,4216116,35.5213487719158,103007,44102,2735740,97942,5065,53212,2619624
Alabama,2019,Pennsylvania,2336,4907965,12798883,12.1184321152575,103007,44102,2735740,97942,5065,58046,7873779
